origin,destination,bucket,day_type,flow_veh_per_hour
Z06,Z04,10:00,weekday,16.68
Z06,Z04,10:30,weekday,16.06
Z06,Z04,11:00,weekday,17.78
Z06,Z04,11:30,weekday,17.56
Z06,Z04,12:00,weekday,17.49
Z06,Z04,12:30,weekday,17.82
Z06,Z04,13:00,weekday,18.14
Z06,Z04,13:30,weekday,18.52
Z06,Z04,14:00,weekday,19.26
Z06,Z04,14:30,weekday,18.89
Z06,Z04,15:00,weekday,17.7
Z06,Z04,15:30,weekday,16.25
Z06,Z04,16:00,weekday,17.25
Z06,Z04,16:30,weekday,15.19
Z06,Z04,19:00,weekday,16.15
Z06,Z04,21:30,weekday,14.4
Z06,Z04,06:00,weekend,10.2
Z06,Z04,06:30,weekend,10.2
Z06,Z04,07:00,weekend,9.99
Z06,Z04,07:30,weekend,9.96
Z06,Z04,08:00,weekend,10.2
Z06,Z04,08:30,weekend,10.2
Z06,Z04,09:00,weekend,10.76
Z06,Z04,09:30,weekend,10.92
Z06,Z04,10:00,weekend,10.56
Z06,Z04,10:30,weekend,10.51
Z06,Z04,11:00,weekend,11.19
Z06,Z04,11:30,weekend,12.14
Z06,Z04,12:00,weekend,10.2
Z06,Z04,12:30,weekend,10.44
Z06,Z04,13:00,weekend,10.29
Z06,Z04,13:30,weekend,10.18
Z06,Z04,14:00,weekend,10.46
Z06,Z04,14:30,weekend,10.88
Z06,Z04,15:00,weekend,10.45
Z06,Z04,15:30,weekend,10.14
Z06,Z04,16:00,weekend,10.29
Z06,Z04,16:30,weekend,10.17
Z06,Z04,19:00,weekend,10.2
Z06,Z04,21:30,weekend,10.2
Z06,Z05,06:00,weekday,13.1
Z06,Z05,06:30,weekday,11.96
Z06,Z05,07:00,weekday,11.84
Z06,Z05,07:30,weekday,11.85
Z06,Z05,08:00,weekday,11.24
Z06,Z05,08:30,weekday,11.5
Z06,Z05,09:00,weekday,11.82
Z06,Z05,09:30,weekday,11.65
Z06,Z05,10:00,weekday,11.1
Z06,Z05,10:30,weekday,10.69
Z06,Z05,11:00,weekday,11.84
Z06,Z05,11:30,weekday,11.69
Z06,Z05,12:00,weekday,11.64
Z06,Z05,12:30,weekday,11.86
Z06,Z05,13:00,weekday,12.07
Z06,Z05,13:30,weekday,12.33
Z06,Z05,14:00,weekday,12.82
Z06,Z05,14:30,weekday,12.57
Z06,Z05,15:00,weekday,11.78
Z06,Z05,15:30,weekday,10.82
Z06,Z05,16:00,weekday,11.48
Z06,Z05,16:30,weekday,10.11
Z06,Z05,19:00,weekday,10.75
Z06,Z05,21:30,weekday,9.59
Z06,Z05,06:00,weekend,6.79
Z06,Z05,06:30,weekend,6.79
Z06,Z05,07:00,weekend,6.65
Z06,Z05,07:30,weekend,6.63
Z06,Z05,08:00,weekend,6.79
Z06,Z05,08:30,weekend,6.79
Z06,Z05,09:00,weekend,7.16
Z06,Z05,09:30,weekend,7.27
Z06,Z05,10:00,weekend,7.03
Z06,Z05,10:30,weekend,6.99
Z06,Z05,11:00,weekend,7.45
Z06,Z05,11:30,weekend,8.08
Z06,Z05,12:00,weekend,6.79
Z06,Z05,12:30,weekend,6.95
Z06,Z05,13:00,weekend,6.85
Z06,Z05,13:30,weekend,6.77
Z06,Z05,14:00,weekend,6.96
Z06,Z05,14:30,weekend,7.24
Z06,Z05,15:00,weekend,6.96
Z06,Z05,15:30,weekend,6.75
Z06,Z05,16:00,weekend,6.85
Z06,Z05,16:30,weekend,6.77
Z06,Z05,19:00,weekend,6.79
Z06,Z05,21:30,weekend,6.79
Z06,Z07,06:00,weekday,40.32
Z06,Z07,06:30,weekday,36.81
Z06,Z07,07:00,weekday,36.43
Z06,Z07,07:30,weekday,36.46
Z06,Z07,08:00,weekday,34.57
Z06,Z07,08:30,weekday,35.39
Z06,Z07,09:00,weekday,36.38
Z06,Z07,09:30,weekday,35.85
Z06,Z07,10:00,weekday,34.16
Z06,Z07,10:30,weekday,32.89
Z06,Z07,11:00,weekday,36.41
Z06,Z07,11:30,weekday,35.95
Z06,Z07,12:00,weekday,35.82
Z06,Z07,12:30,weekday,36.5
Z06,Z07,13:00,weekday,37.14
Z06,Z07,13:30,weekday,37.93
Z06,Z07,14:00,weekday,39.44
Z06,Z07,14:30,weekday,38.69
Z06,Z07,15:00,weekday,36.25
Z06,Z07,15:30,weekday,33.28
Z06,Z07,16:00,weekday,35.32
Z06,Z07,16:30,weekday,31.11
Z06,Z07,19:00,weekday,33.08
Z06,Z07,21:30,weekday,29.49
Z06,Z07,06:00,weekend,20.89
Z06,Z07,06:30,weekend,20.89
Z06,Z07,07:00,weekend,20.45
Z06,Z07,07:30,weekend,20.39
Z06,Z07,08:00,weekend,20.89
Z06,Z07,08:30,weekend,20.89
Z06,Z07,09:00,weekend,22.03
Z06,Z07,09:30,weekend,22.35
Z06,Z07,10:00,weekend,21.63
Z06,Z07,10:30,weekend,21.51
Z06,Z07,11:00,weekend,22.91
Z06,Z07,11:30,weekend,24.86
Z06,Z07,12:00,weekend,20.89
Z06,Z07,12:30,weekend,21.38
Z06,Z07,13:00,weekend,21.07
Z06,Z07,13:30,weekend,20.84
Z06,Z07,14:00,weekend,21.41
Z06,Z07,14:30,weekend,22.27
Z06,Z07,15:00,weekend,21.41
Z06,Z07,15:30,weekend,20.75
Z06,Z07,16:00,weekend,21.08
Z06,Z07,16:30,weekend,20.82
Z06,Z07,19:00,weekend,20.89
Z06,Z07,21:30,weekend,20.89
Z06,Z08,06:00,weekday,13.72
Z06,Z08,06:30,weekday,12.52
Z06,Z08,07:00,weekday,12.39
Z06,Z08,07:30,weekday,12.41
Z06,Z08,08:00,weekday,11.76
Z06,Z08,08:30,weekday,12.04
Z06,Z08,09:00,weekday,12.38
Z06,Z08,09:30,weekday,12.2
Z06,Z08,10:00,weekday,11.62
Z06,Z08,10:30,weekday,11.19
Z06,Z08,11:00,weekday,12.39
Z06,Z08,11:30,weekday,12.23
Z06,Z08,12:00,weekday,12.19
Z06,Z08,12:30,weekday,12.42
Z06,Z08,13:00,weekday,12.64
Z06,Z08,13:30,weekday,12.91
Z06,Z08,14:00,weekday,13.42
Z06,Z08,14:30,weekday,13.16
Z06,Z08,15:00,weekday,12.33
Z06,Z08,15:30,weekday,11.32
Z06,Z08,16:00,weekday,12.02
Z06,Z08,16:30,weekday,10.58
Z06,Z08,19:00,weekday,11.25
Z06,Z08,21:30,weekday,10.03
Z06,Z08,06:00,weekend,7.11
Z06,Z08,06:30,weekend,7.11
Z06,Z08,07:00,weekend,6.96
Z06,Z08,07:30,weekend,6.94
Z06,Z08,08:00,weekend,7.11
Z06,Z08,08:30,weekend,7.11
Z06,Z08,09:00,weekend,7.49
Z06,Z08,09:30,weekend,7.61
Z06,Z08,10:00,weekend,7.36
Z06,Z08,10:30,weekend,7.32
Z06,Z08,11:00,weekend,7.8
Z06,Z08,11:30,weekend,8.46
Z06,Z08,12:00,weekend,7.11
Z06,Z08,12:30,weekend,7.27
Z06,Z08,13:00,weekend,7.17
Z06,Z08,13:30,weekend,7.09
Z06,Z08,14:00,weekend,7.28
Z06,Z08,14:30,weekend,7.58
Z06,Z08,15:00,weekend,7.28
Z06,Z08,15:30,weekend,7.06
Z06,Z08,16:00,weekend,7.17
Z06,Z08,16:30,weekend,7.08
Z06,Z08,19:00,weekend,7.11
Z06,Z08,21:30,weekend,7.11
Z06,Z09,06:00,weekday,3.72
Z06,Z09,06:30,weekday,3.4
Z06,Z09,07:00,weekday,3.36
Z06,Z09,07:30,weekday,3.37
Z06,Z09,08:00,weekday,3.19
Z06,Z09,08:30,weekday,3.27
Z06,Z09,09:00,weekday,3.36
Z06,Z09,09:30,weekday,3.31
Z06,Z09,10:00,weekday,3.15
Z06,Z09,10:30,weekday,3.04
Z06,Z09,11:00,weekday,3.36
Z06,Z09,11:30,weekday,3.32
Z06,Z09,12:00,weekday,3.31
Z06,Z09,12:30,weekday,3.37
Z06,Z09,13:00,weekday,3.43
Z06,Z09,13:30,weekday,3.5
Z06,Z09,14:00,weekday,3.64
Z06,Z09,14:30,weekday,3.57
Z06,Z09,15:00,weekday,3.35
Z06,Z09,15:30,weekday,3.07
Z06,Z09,16:00,weekday,3.26
Z06,Z09,16:30,weekday,2.87
Z06,Z09,19:00,weekday,3.05
Z06,Z09,21:30,weekday,2.72
Z06,Z09,06:00,weekend,1.93
Z06,Z09,06:30,weekend,1.93
Z06,Z09,07:00,weekend,1.89
Z06,Z09,07:30,weekend,1.88
Z06,Z09,08:00,weekend,1.93
Z06,Z09,08:30,weekend,1.93
Z06,Z09,09:00,weekend,2.03
Z06,Z09,09:30,weekend,2.06
Z06,Z09,10:00,weekend,2.0
Z06,Z09,10:30,weekend,1.99
Z06,Z09,11:00,weekend,2.11
Z06,Z09,11:30,weekend,2.29
Z06,Z09,12:00,weekend,1.93
Z06,Z09,12:30,weekend,1.97
Z06,Z09,13:00,weekend,1.94
Z06,Z09,13:30,weekend,1.92
Z06,Z09,14:00,weekend,1.98
Z06,Z09,14:30,weekend,2.06
Z06,Z09,15:00,weekend,1.98
Z06,Z09,15:30,weekend,1.92
Z06,Z09,16:00,weekend,1.95
Z06,Z09,16:30,weekend,1.92
Z06,Z09,19:00,weekend,1.93
Z06,Z09,21:30,weekend,1.93
Z06,Z10,06:00,weekday,31.87
Z06,Z10,06:30,weekday,29.09
Z06,Z10,07:00,weekday,28.79
Z06,Z10,07:30,weekday,28.82
Z06,Z10,08:00,weekday,27.32
Z06,Z10,08:30,weekday,27.98
Z06,Z10,09:00,weekday,28.75
Z06,Z10,09:30,weekday,28.34
Z06,Z10,10:00,weekday,27.0
Z06,Z10,10:30,weekday,26.0
Z06,Z10,11:00,weekday,28.78
Z06,Z10,11:30,weekday,28.42
Z06,Z10,12:00,weekday,28.31
Z06,Z10,12:30,weekday,28.85
Z06,Z10,13:00,weekday,29.36
Z06,Z10,13:30,weekday,29.98
Z06,Z10,14:00,weekday,31.18
Z06,Z10,14:30,weekday,30.58
Z06,Z10,15:00,weekday,28.65
Z06,Z10,15:30,weekday,26.31
Z06,Z10,16:00,weekday,27.92
Z06,Z10,16:30,weekday,24.59
Z06,Z10,19:00,weekday,26.15
Z06,Z10,21:30,weekday,23.31
Z06,Z10,06:00,weekend,16.51
Z06,Z10,06:30,weekend,16.51
Z06,Z10,07:00,weekend,16.17
Z06,Z10,07:30,weekend,16.11
Z06,Z10,08:00,weekend,16.51
Z06,Z10,08:30,weekend,16.51
Z06,Z10,09:00,weekend,17.41
Z06,Z10,09:30,weekend,17.67
Z06,Z10,10:00,weekend,17.1
Z06,Z10,10:30,weekend,17.01
Z06,Z10,11:00,weekend,18.11
Z06,Z10,11:30,weekend,19.65
Z06,Z10,12:00,weekend,16.51
Z06,Z10,12:30,weekend,16.9
Z06,Z10,13:00,weekend,16.65
Z06,Z10,13:30,weekend,16.47
Z06,Z10,14:00,weekend,16.92
Z06,Z10,14:30,weekend,17.6
Z06,Z10,15:00,weekend,16.92
Z06,Z10,15:30,weekend,16.4
Z06,Z10,16:00,weekend,16.66
Z06,Z10,16:30,weekend,16.46
Z06,Z10,19:00,weekend,16.51
Z06,Z10,21:30,weekend,16.51
Z06,Z11,06:00,weekday,57.1
Z06,Z11,06:30,weekday,52.13
Z06,Z11,07:00,weekday,51.59
Z06,Z11,07:30,weekday,51.64
Z06,Z11,08:00,weekday,48.96
Z06,Z11,08:30,weekday,50.13
Z06,Z11,09:00,weekday,51.52
Z06,Z11,09:30,weekday,50.77
Z06,Z11,10:00,weekday,48.38
Z06,Z11,10:30,weekday,46.59
Z06,Z11,11:00,weekday,51.57
Z06,Z11,11:30,weekday,50.92
Z06,Z11,12:00,weekday,50.73
Z06,Z11,12:30,weekday,51.69
Z06,Z11,13:00,weekday,52.6
Z06,Z11,13:30,weekday,53.72
Z06,Z11,14:00,weekday,55.86
Z06,Z11,14:30,weekday,54.79
Z06,Z11,15:00,weekday,51.34
Z06,Z11,15:30,weekday,47.14
Z06,Z11,16:00,weekday,50.03
Z06,Z11,16:30,weekday,44.06
Z06,Z11,19:00,weekday,46.85
Z06,Z11,21:30,weekday,41.77
Z06,Z11,06:00,weekend,29.59
Z06,Z11,06:30,weekend,29.59
Z06,Z11,07:00,weekend,28.97
Z06,Z11,07:30,weekend,28.87
Z06,Z11,08:00,weekend,29.59
Z06,Z11,08:30,weekend,29.59
Z06,Z11,09:00,weekend,31.2
Z06,Z11,09:30,weekend,31.66
Z06,Z11,10:00,weekend,30.63
Z06,Z11,10:30,weekend,30.47
Z06,Z11,11:00,weekend,32.45
Z06,Z11,11:30,weekend,35.21
Z06,Z11,12:00,weekend,29.59
Z06,Z11,12:30,weekend,30.28
Z06,Z11,13:00,weekend,29.84
Z06,Z11,13:30,weekend,29.52
Z06,Z11,14:00,weekend,30.32
Z06,Z11,14:30,weekend,31.54
Z06,Z11,15:00,weekend,30.32
Z06,Z11,15:30,weekend,29.39
Z06,Z11,16:00,weekend,29.85
Z06,Z11,16:30,weekend,29.49
Z06,Z11,19:00,weekend,29.59
Z06,Z11,21:30,weekend,29.59
Z06,Z12,06:00,weekday,24.69
Z06,Z12,06:30,weekday,22.54
Z06,Z12,07:00,weekday,22.31
Z06,Z12,07:30,weekday,22.33
Z06,Z12,08:00,weekday,21.17
Z06,Z12,08:30,weekday,21.67
Z06,Z12,09:00,weekday,22.28
Z06,Z12,09:30,weekday,21.95
Z06,Z12,10:00,weekday,20.92
Z06,Z12,10:30,weekday,20.14
Z06,Z12,11:00,weekday,22.3
Z06,Z12,11:30,weekday,22.02
Z06,Z12,12:00,weekday,21.93
Z06,Z12,12:30,weekday,22.35
Z06,Z12,13:00,weekday,22.74
Z06,Z12,13:30,weekday,23.23
Z06,Z12,14:00,weekday,24.15
Z06,Z12,14:30,weekday,23.69
Z06,Z12,15:00,weekday,22.2
Z06,Z12,15:30,weekday,20.38
Z06,Z12,16:00,weekday,21.63
Z06,Z12,16:30,weekday,19.05
Z06,Z12,19:00,weekday,20.26
Z06,Z12,21:30,weekday,18.06
Z06,Z12,06:00,weekend,12.79
Z06,Z12,06:30,weekend,12.79
Z06,Z12,07:00,weekend,12.52
Z06,Z12,07:30,weekend,12.48
Z06,Z12,08:00,weekend,12.79
Z06,Z12,08:30,weekend,12.79
Z06,Z12,09:00,weekend,13.49
Z06,Z12,09:30,weekend,13.69
Z06,Z12,10:00,weekend,13.24
Z06,Z12,10:30,weekend,13.17
Z06,Z12,11:00,weekend,14.03
Z06,Z12,11:30,weekend,15.22
Z06,Z12,12:00,weekend,12.79
Z06,Z12,12:30,weekend,13.09
Z06,Z12,13:00,weekend,12.9
Z06,Z12,13:30,weekend,12.76
Z06,Z12,14:00,weekend,13.11
Z06,Z12,14:30,weekend,13.64
Z06,Z12,15:00,weekend,13.11
Z06,Z12,15:30,weekend,12.71
Z06,Z12,16:00,weekend,12.91
Z06,Z12,16:30,weekend,12.75
Z06,Z12,19:00,weekend,12.79
Z06,Z12,21:30,weekend,12.79
Z07,Z01,06:00,weekday,43.46
Z07,Z01,06:30,weekday,39.68
Z07,Z01,07:00,weekday,39.27
Z07,Z01,07:30,weekday,39.31
Z07,Z01,08:00,weekday,37.27
Z07,Z01,08:30,weekday,38.16
Z07,Z01,09:00,weekday,39.22
Z07,Z01,09:30,weekday,38.65
Z07,Z01,10:00,weekday,36.83
Z07,Z01,10:30,weekday,35.46
Z07,Z01,11:00,weekday,39.26
Z07,Z01,11:30,weekday,38.76
Z07,Z01,12:00,weekday,38.61
Z07,Z01,12:30,weekday,39.35
Z07,Z01,13:00,weekday,40.04
Z07,Z01,13:30,weekday,40.89
Z07,Z01,14:00,weekday,42.52
Z07,Z01,14:30,weekday,41.7
Z07,Z01,15:00,weekday,39.08
Z07,Z01,15:30,weekday,35.88
Z07,Z01,16:00,weekday,38.08
Z07,Z01,16:30,weekday,33.54
Z07,Z01,19:00,weekday,35.66
Z07,Z01,21:30,weekday,31.8
Z07,Z01,06:00,weekend,22.52
Z07,Z01,06:30,weekend,22.52
Z07,Z01,07:00,weekend,22.05
Z07,Z01,07:30,weekend,21.98
Z07,Z01,08:00,weekend,22.52
Z07,Z01,08:30,weekend,22.52
Z07,Z01,09:00,weekend,23.75
Z07,Z01,09:30,weekend,24.1
Z07,Z01,10:00,weekend,23.32
Z07,Z01,10:30,weekend,23.19
Z07,Z01,11:00,weekend,24.7
Z07,Z01,11:30,weekend,26.8
Z07,Z01,12:00,weekend,22.52
Z07,Z01,12:30,weekend,23.05
Z07,Z01,13:00,weekend,22.71
Z07,Z01,13:30,weekend,22.47
Z07,Z01,14:00,weekend,23.08
Z07,Z01,14:30,weekend,24.01
Z07,Z01,15:00,weekend,23.08
Z07,Z01,15:30,weekend,22.37
Z07,Z01,16:00,weekend,22.72
Z07,Z01,16:30,weekend,22.45
Z07,Z01,19:00,weekend,22.52
Z07,Z01,21:30,weekend,22.52
Z07,Z02,06:00,weekday,43.2
Z07,Z02,06:30,weekday,39.44
Z07,Z02,07:00,weekday,39.04
Z07,Z02,07:30,weekday,39.08
Z07,Z02,08:00,weekday,37.04
Z07,Z02,08:30,weekday,37.93
Z07,Z02,09:00,weekday,38.98
Z07,Z02,09:30,weekday,38.42
Z07,Z02,10:00,weekday,36.61
Z07,Z02,10:30,weekday,35.25
Z07,Z02,11:00,weekday,39.02
Z07,Z02,11:30,weekday,38.53
Z07,Z02,12:00,weekday,38.38
Z07,Z02,12:30,weekday,39.11
Z07,Z02,13:00,weekday,39.8
Z07,Z02,13:30,weekday,40.65
Z07,Z02,14:00,weekday,42.27
Z07,Z02,14:30,weekday,41.46
Z07,Z02,15:00,weekday,38.85
Z07,Z02,15:30,weekday,35.67
Z07,Z02,16:00,weekday,37.85
Z07,Z02,16:30,weekday,33.34
Z07,Z02,19:00,weekday,35.45
Z07,Z02,21:30,weekday,31.61
Z07,Z02,06:00,weekend,22.39
Z07,Z02,06:30,weekend,22.39
Z07,Z02,07:00,weekend,21.92
Z07,Z02,07:30,weekend,21.85
Z07,Z02,08:00,weekend,22.39
Z07,Z02,08:30,weekend,22.39
Z07,Z02,09:00,weekend,23.6
Z07,Z02,09:30,weekend,23.95
Z07,Z02,10:00,weekend,23.18
Z07,Z02,10:30,weekend,23.06
Z07,Z02,11:00,weekend,24.55
Z07,Z02,11:30,weekend,26.64
Z07,Z02,12:00,weekend,22.39
Z07,Z02,12:30,weekend,22.91
Z07,Z02,13:00,weekend,22.58
Z07,Z02,13:30,weekend,22.33
Z07,Z02,14:00,weekend,22.94
Z07,Z02,14:30,weekend,23.87
Z07,Z02,15:00,weekend,22.94
Z07,Z02,15:30,weekend,22.24
Z07,Z02,16:00,weekend,22.59
Z07,Z02,16:30,weekend,22.31
Z07,Z02,19:00,weekend,22.39
Z07,Z02,21:30,weekend,22.39
Z07,Z03,06:00,weekday,23.04
Z07,Z03,06:30,weekday,21.03
Z07,Z03,07:00,weekday,20.82
Z07,Z03,07:30,weekday,20.84
Z07,Z03,08:00,weekday,19.75
Z07,Z03,08:30,weekday,20.23
Z07,Z03,09:00,weekday,20.79
Z07,Z03,09:30,weekday,20.49
Z07,Z03,10:00,weekday,19.52
Z07,Z03,10:30,weekday,18.8
Z07,Z03,11:00,weekday,20.81
Z07,Z03,11:30,weekday,20.54
Z07,Z03,12:00,weekday,20.47
Z07,Z03,12:30,weekday,20.86
Z07,Z03,13:00,weekday,21.22
Z07,Z03,13:30,weekday,21.68
Z07,Z03,14:00,weekday,22.54
Z07,Z03,14:30,weekday,22.11
Z07,Z03,15:00,weekday,20.72
Z07,Z03,15:30,weekday,19.02
Z07,Z03,16:00,weekday,20.19
Z07,Z03,16:30,weekday,17.78
Z07,Z03,19:00,weekday,18.9
Z07,Z03,21:30,weekday,16.85
Z07,Z03,06:00,weekend,11.94
Z07,Z03,06:30,weekend,11.94
Z07,Z03,07:00,weekend,11.69
Z07,Z03,07:30,weekend,11.65
Z07,Z03,08:00,weekend,11.94
Z07,Z03,08:30,weekend,11.94
Z07,Z03,09:00,weekend,12.59
Z07,Z03,09:30,weekend,12.77
Z07,Z03,10:00,weekend,12.36
Z07,Z03,10:30,weekend,12.29
Z07,Z03,11:00,weekend,13.09
Z07,Z03,11:30,weekend,14.21
Z07,Z03,12:00,weekend,11.94
Z07,Z03,12:30,weekend,12.22
Z07,Z03,13:00,weekend,12.04
Z07,Z03,13:30,weekend,11.91
Z07,Z03,14:00,weekend,12.23
Z07,Z03,14:30,weekend,12.73
Z07,Z03,15:00,weekend,12.23
Z07,Z03,15:30,weekend,11.86
Z07,Z03,16:00,weekend,12.04
Z07,Z03,16:30,weekend,11.9
Z07,Z03,19:00,weekend,11.94
Z07,Z03,21:30,weekend,11.94
Z07,Z04,06:00,weekday,18.84
Z07,Z04,06:30,weekday,17.2
Z07,Z04,07:00,weekday,17.02
Z07,Z04,07:30,weekday,17.04
Z07,Z04,08:00,weekday,16.15
Z07,Z04,08:30,weekday,16.54
Z07,Z04,09:00,weekday,17.0
Z07,Z04,09:30,weekday,16.75
Z07,Z04,10:00,weekday,15.96
Z07,Z04,10:30,weekday,15.37
Z07,Z04,11:00,weekday,17.01
Z07,Z04,11:30,weekday,16.8
Z07,Z04,12:00,weekday,16.73
Z07,Z04,12:30,weekday,17.05
Z07,Z04,13:00,weekday,17.35
Z07,Z04,13:30,weekday,17.72
Z07,Z04,14:00,weekday,18.43
Z07,Z04,14:30,weekday,18.07
Z07,Z04,15:00,weekday,16.94
Z07,Z04,15:30,weekday,15.55
Z07,Z04,16:00,weekday,16.5
Z07,Z04,16:30,weekday,14.53
Z07,Z04,19:00,weekday,15.45
Z07,Z04,21:30,weekday,13.78
Z07,Z04,06:00,weekend,9.76
Z07,Z04,06:30,weekend,9.76
Z07,Z04,07:00,weekend,9.56
Z07,Z04,07:30,weekend,9.52
Z07,Z04,08:00,weekend,9.76
Z07,Z04,08:30,weekend,9.76
Z07,Z04,09:00,weekend,10.29
Z07,Z04,09:30,weekend,10.44
Z07,Z04,10:00,weekend,10.11
Z07,Z04,10:30,weekend,10.05
Z07,Z04,11:00,weekend,10.7
Z07,Z04,11:30,weekend,11.62
Z07,Z04,12:00,weekend,9.76
Z07,Z04,12:30,weekend,9.99
Z07,Z04,13:00,weekend,9.84
Z07,Z04,13:30,weekend,9.74
Z07,Z04,14:00,weekend,10.0
Z07,Z04,14:30,weekend,10.4
Z07,Z04,15:00,weekend,10.0
Z07,Z04,15:30,weekend,9.7
Z07,Z04,16:00,weekend,9.85
Z07,Z04,16:30,weekend,9.73
Z07,Z04,19:00,weekend,9.76
Z07,Z04,21:30,weekend,9.76
Z07,Z05,06:00,weekday,25.31
Z07,Z05,06:30,weekday,23.11
Z07,Z05,07:00,weekday,22.87
Z07,Z05,07:30,weekday,22.89
Z07,Z05,08:00,weekday,21.7
Z07,Z05,08:30,weekday,22.22
Z07,Z05,09:00,weekday,22.84
Z07,Z05,09:30,weekday,22.51
Z07,Z05,10:00,weekday,21.45
Z07,Z05,10:30,weekday,20.65
Z07,Z05,11:00,weekday,22.86
Z07,Z05,11:30,weekday,22.57
Z07,Z05,12:00,weekday,22.49
Z07,Z05,12:30,weekday,22.91
Z07,Z05,13:00,weekday,23.32
Z07,Z05,13:30,weekday,23.81
Z07,Z05,14:00,weekday,24.76
Z07,Z05,14:30,weekday,24.29
Z07,Z05,15:00,weekday,22.76
Z07,Z05,15:30,weekday,20.89
Z07,Z05,16:00,weekday,22.18
Z07,Z05,16:30,weekday,19.53
Z07,Z05,19:00,weekday,20.77
Z07,Z05,21:30,weekday,18.52
Z07,Z05,06:00,weekend,13.12
Z07,Z05,06:30,weekend,13.12
Z07,Z05,07:00,weekend,12.84
Z07,Z05,07:30,weekend,12.8
Z07,Z05,08:00,weekend,13.12
Z07,Z05,08:30,weekend,13.12
Z07,Z05,09:00,weekend,13.83
Z07,Z05,09:30,weekend,14.03
Z07,Z05,10:00,weekend,13.58
Z07,Z05,10:30,weekend,13.51
Z07,Z05,11:00,weekend,14.38
Z07,Z05,11:30,weekend,15.61
Z07,Z05,12:00,weekend,13.12
Z07,Z05,12:30,weekend,13.42
Z07,Z05,13:00,weekend,13.23
Z07,Z05,13:30,weekend,13.08
Z07,Z05,14:00,weekend,13.44
Z07,Z05,14:30,weekend,13.98
Z07,Z05,15:00,weekend,13.44
Z07,Z05,15:30,weekend,13.03
Z07,Z05,16:00,weekend,13.23
Z07,Z05,16:30,weekend,13.07
Z07,Z05,19:00,weekend,13.12
Z07,Z05,21:30,weekend,13.12
Z07,Z06,06:00,weekday,40.32
Z07,Z06,06:30,weekday,36.81
Z07,Z06,07:00,weekday,36.43
Z07,Z06,07:30,weekday,36.46
Z07,Z06,08:00,weekday,34.57
Z07,Z06,08:30,weekday,35.39
Z07,Z06,09:00,weekday,36.38
Z07,Z06,09:30,weekday,35.85
Z07,Z06,10:00,weekday,34.16
Z07,Z06,10:30,weekday,32.89
Z07,Z06,11:00,weekday,36.41
Z07,Z06,11:30,weekday,35.95
Z07,Z06,12:00,weekday,35.82
Z07,Z06,12:30,weekday,36.5
Z07,Z06,13:00,weekday,37.14
Z07,Z06,13:30,weekday,37.93
Z07,Z06,14:00,weekday,39.44
Z07,Z06,14:30,weekday,38.69
Z07,Z06,15:00,weekday,36.25
Z07,Z06,15:30,weekday,33.28
Z07,Z06,16:00,weekday,35.32
Z07,Z06,16:30,weekday,31.11
Z07,Z06,19:00,weekday,33.08
Z07,Z06,21:30,weekday,29.49
Z07,Z06,06:00,weekend,20.89
Z07,Z06,06:30,weekend,20.89
Z07,Z06,07:00,weekend,20.45
Z07,Z06,07:30,weekend,20.39
Z07,Z06,08:00,weekend,20.89
Z07,Z06,08:30,weekend,20.89
Z07,Z06,09:00,weekend,22.03
Z07,Z06,09:30,weekend,22.35
Z07,Z06,10:00,weekend,21.63
Z07,Z06,10:30,weekend,21.51
Z07,Z06,11:00,weekend,22.91
Z07,Z06,11:30,weekend,24.86
Z07,Z06,12:00,weekend,20.89
Z07,Z06,12:30,weekend,21.38
Z07,Z06,13:00,weekend,21.07
Z07,Z06,13:30,weekend,20.84
Z07,Z06,14:00,weekend,21.41
Z07,Z06,14:30,weekend,22.27
Z07,Z06,15:00,weekend,21.41
Z07,Z06,15:30,weekend,20.75
Z07,Z06,16:00,weekend,21.08
Z07,Z06,16:30,weekend,20.82
Z07,Z06,19:00,weekend,20.89
Z07,Z06,21:30,weekend,20.89
Z07,Z08,06:00,weekday,50.78
Z07,Z08,06:30,weekday,46.36
Z07,Z08,07:00,weekday,45.89
Z07,Z08,07:30,weekday,45.93
Z07,Z08,08:00,weekday,43.54
Z07,Z08,08:30,weekday,44.58
Z07,Z08,09:00,weekday,45.82
Z07,Z08,09:30,weekday,45.16
Z07,Z08,10:00,weekday,43.03
Z07,Z08,10:30,weekday,41.43
Z07,Z08,11:00,weekday,45.87
Z07,Z08,11:30,weekday,45.28
Z07,Z08,12:00,weekday,45.12
Z07,Z08,12:30,weekday,45.97
Z07,Z08,13:00,weekday,46.78
Z07,Z08,13:30,weekday,47.78
Z07,Z08,14:00,weekday,49.68
Z07,Z08,14:30,weekday,48.73
Z07,Z08,15:00,weekday,45.66
Z07,Z08,15:30,weekday,41.92
Z07,Z08,16:00,weekday,44.49
Z07,Z08,16:30,weekday,39.19
Z07,Z08,19:00,weekday,41.66
Z07,Z08,21:30,weekday,37.15
Z07,Z08,06:00,weekend,26.32
Z07,Z08,06:30,weekend,26.32
Z07,Z08,07:00,weekend,25.76
Z07,Z08,07:30,weekend,25.68
Z07,Z08,08:00,weekend,26.32
Z07,Z08,08:30,weekend,26.32
Z07,Z08,09:00,weekend,27.75
Z07,Z08,09:30,weekend,28.16
Z07,Z08,10:00,weekend,27.24
Z07,Z08,10:30,weekend,27.1
